year,month,date,time,location,indicator,unit,value,latitude,longitude
2019,July,11/7/2019,15:00,BollaIDA Pashamylaram Industrial Area,SR,W/m²,352,17.540891,78.358528
2019,July,11/7/2019,15:00,BollaIDA Pashamylaram Industrial Area,BP,mmHg,715,17.540891,78.358528
2019,July,11/7/2019,15:00,BollaIDA Pashamylaram Industrial Area,RF,mm,0,17.540891,78.358528
2019,July,11/7/2019,15:00,Central University,CO,mg/m³,0.3206,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,Ozone,µg/m³,32.144,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,NO,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,NO2,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,NOx,PPB,,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,NH3,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,SO2,µg/m³,2.3318,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,PM2.5,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,PM10,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,Benzene,µg/m³,0.3828,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,Toluene,µg/m³,0.5278,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,Xylene,µg/m³,0.0434,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,AT,°C,31.3,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,RH,%,52.4,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,WS,m/s,3.6,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,WD,°,255,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,SR,W/m²,426,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,BP,mmHg,699,17.460103,78.334361
2019,July,11/7/2019,15:00,Central University,RF,mm,0,17.460103,78.334361
2019,July,11/7/2019,15:00,ICRISAT Patancheru,CO,mg/m³,0.26335,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,Ozone,µg/m³,28.6552,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,NO,µg/m³,0.7257,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,NO2,µg/m³,1.8988,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,NOx,ppb,1.6,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,NH3,µg/m³,3.738,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,SO2,µg/m³,9.4844,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,PM2.5,µg/m³,13,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,PM10,µg/m³,47,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,Benzene,µg/m³,0,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,Toluene,µg/m³,0,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,Xylene,µg/m³,0,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,AT,°C,33.25,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,RH,%,53.08,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,WS,m/s,2.13,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,WD,°,266,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,SR,W/m²,424.92,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,BP,mmHg,721,17.514423,78.274611
2019,July,11/7/2019,15:00,ICRISAT Patancheru,RF,mm,0,17.514423,78.274611
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,CO,mg/m³,0.4351,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Ozone,µg/m³,12.8576,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NO,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NO2,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NOx,ppb,,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NH3,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,SO2,µg/m³,3.406,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,PM2.5,µg/m³,13,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,PM10,µg/m³,37,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Benzene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Toluene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Xylene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,AT,°C,33.2,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,RH,%,49.8,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,WS,m/s,5.1,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,WD,°,261,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,SR,W/m²,556,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,BP,mmHg,708,17.527465,78.176807
2019,July,11/7/2019,15:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,RF,mm,0,17.527465,78.176807
2019,July,11/7/2019,15:00,Sanathnagar,CO,mg/m³,0.26335,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,Ozone,µg/m³,15.484,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,NO,µg/m³,4.305,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,NO2,µg/m³,9.212,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,NOx,ppb,8.5,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,SO2,µg/m³,3.668,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,PM2.5,µg/m³,24,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,Benzene,µg/m³,0.0319,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,Toluene,µg/m³,0.2262,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,Xylene,µg/m³,0,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,AT,°C,32.12,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,RH,%,47.01,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,BP,mmHg,706,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,SR,W/m²,410,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,WD,°,216,17.457121,78.443493
2019,July,11/7/2019,15:00,Sanathnagar,WS,m/s,2.63,17.457121,78.443493
2019,July,11/7/2019,15:00,Zoo Park,CO,mg/m³,0.1374,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,Ozone,µg/m³,33.908,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,NO,µg/m³,0.738,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,NO2,µg/m³,12.596,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,NOx,ppb,7.3,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,NH3,µg/m³,6.3,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,SO2,µg/m³,1.2838,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,PM2.5,µg/m³,7,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,PM10,µg/m³,36,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,Benzene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,Toluene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,Xylene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,AT,°C,31.9,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,RH,%,52.6,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,WS,m/s,1.6,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,WD,°,302,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,SR,W/m²,188,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,BP,mmHg,704,17.349694,78.451437
2019,July,11/7/2019,15:00,Zoo Park,RF,mm,0,17.349694,78.451437
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,CO,mg/m³,0.26335,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,Ozone,µg/m³,38.612,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,NO,µg/m³,3.2349,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,NO2,µg/m³,10.904,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,NOx,ppb,8.43,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,NH3,µg/m³,18.333,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,SO2,µg/m³,20.3836,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,PM2.5,µg/m³,19,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,PM10,µg/m³,92,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,Benzene,µg/m³,0.0638,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,Toluene,µg/m³,0.4901,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,Xylene,µg/m³,0,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,AT,°C,31.66,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,RH,%,50.8,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,WS,m/s,4.2,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,WD,°,246,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,SR,W/m²,225,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,BP,mmHg,715,17.540891,78.358528
2019,July,11/7/2019,16:00,BollaIDA Pashamylaram Industrial Area,RF,mm,0,17.540891,78.358528
2019,July,11/7/2019,16:00,Central University,CO,mg/m³,0.49235,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,Ozone,µg/m³,33.124,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,NO,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,NO2,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,NOx,PPB,,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,NH3,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,SO2,µg/m³,1.834,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,PM2.5,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,PM10,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,Benzene,µg/m³,0.3828,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,Toluene,µg/m³,1.131,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,Xylene,µg/m³,0.1736,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,AT,°C,31.5,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,RH,%,51.1,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,WS,m/s,3.5,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,WD,°,253,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,SR,W/m²,289,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,BP,mmHg,699,17.460103,78.334361
2019,July,11/7/2019,16:00,Central University,RF,mm,0,17.460103,78.334361
